x,y,t,p
511,289,0,1
511,289,816,0
514,294,2708,1
514,295,3006,1
513,295,8310,1
513,294,10143,1
516,289,15703,1
513,294,17165,1
515,289,17229,1
518,290,18663,0
512,289,21675,1
512,289,21938,0
517,291,28444,0
513,292,33575,0
513,294,36491,1
516,290,37671,1
516,289,37865,1
519,290,40332,0
512,292,42952,0
513,293,43748,1
515,288,48982,1
513,291,51239,0
515,288,51821,0
516,288,54494,1
515,287,54498,1
515,288,54507,1
516,287,54547,1
515,287,54917,0
513,292,54930,1
516,287,55142,0
516,288,55972,0
515,288,56198,0
512,291,57338,0
517,289,57808,1
512,292,59887,1
516,287,65206,1
516,288,65246,1
515,287,65282,1
515,287,65683,0
516,287,66293,0
516,287,70233,1
515,287,70349,1
516,287,70652,0
515,287,70776,0
512,291,72621,1
513,291,73166,1
516,287,75337,1
517,288,75563,1
516,287,75749,0
520,290,77651,0
517,291,78320,1
516,287,80710,1
516,287,81177,0
520,289,81990,0
521,289,82565,0
521,290,85907,0
516,292,86877,1
521,289,92035,0
518,288,97260,1
521,288,97429,0
515,294,101196,1
516,293,103158,1
522,289,104324,0
516,291,106279,1
518,290,106836,1
522,288,107026,0
516,290,107492,1
517,290,107979,1
516,289,108952,0
516,288,109141,0
519,290,109516,1
522,289,113705,0
517,292,115018,1
517,288,123460,0
518,288,131058,0
522,290,137903,0
520,290,139151,1
521,289,142466,1
521,288,145666,1
522,289,146450,1
526,288,146540,0
526,288,149680,0
526,289,150441,0
526,287,150446,0
522,290,151051,1
526,288,152097,0
527,288,153714,0
527,287,153931,0
527,289,154889,0
527,288,155071,0
527,287,156821,0
520,289,157132,1
527,288,157445,0
528,288,159503,0
514,292,161846,1
528,287,162478,0
528,288,164026,0
521,289,166508,1
522,288,168344,1
526,290,168938,0
529,286,169670,0
526,288,169767,1
528,289,170158,0
515,295,171743,1
528,286,172134,0
526,290,172602,1
530,286,172721,0
527,289,172759,0
527,290,173528,0
529,288,173975,0
526,287,175311,1
530,286,176803,0
527,291,177650,0
531,286,178298,0
528,290,179677,0
514,293,180034,1
530,285,181203,0
527,291,181221,1
531,287,181277,0
513,291,181473,1
531,286,181877,0
531,285,183298,0
527,289,183535,1
527,290,183704,1
531,286,184429,0
526,288,185958,0
529,290,186489,0
528,286,187187,1
529,289,187250,0
530,287,188607,0
532,286,188825,0
528,290,191198,1
530,290,192518,0
530,289,193353,0
529,290,195067,1
526,288,195639,1
530,288,197996,0
529,289,199715,1
531,289,201127,0
527,288,201455,1
527,287,201515,1
526,289,201760,1
527,284,203359,1
527,289,203852,1
530,289,204114,1
527,288,204378,1
527,284,204650,0
530,286,204659,1
531,286,204904,1
528,288,206649,1
528,289,207243,1
527,287,208030,1
527,288,210340,1
528,288,211191,1
530,288,211541,1
529,288,212898,1
528,287,215215,1
532,287,217018,0
531,283,227205,1
537,279,227596,0
530,287,230615,1
529,286,231106,1
536,280,231865,0
541,285,235851,1
531,282,236903,1
531,282,237469,0
531,282,241792,1
531,282,242356,0
532,286,242860,1
531,286,243299,1
531,282,246694,1
532,282,246752,1
531,282,247183,0
530,286,247524,1
532,282,247585,0
532,281,251558,1
532,282,251630,1
532,281,252246,0
532,287,253468,1
532,281,256446,1
533,281,256462,1
532,281,257046,0
533,281,257206,0
531,285,258318,1
533,281,261123,1
