x,y,t,p
1275,458,0,1
1272,458,870,0
1261,463,1279,1
1265,456,2265,0
1271,458,5453,0
1261,459,5893,1
1262,464,5936,1
1270,458,7231,0
1265,457,7264,0
1269,458,10625,0
1272,458,11036,1
1264,457,11141,0
1263,455,11591,0
1263,456,12350,0
1261,465,13694,0
1271,458,13707,1
1263,459,13770,1
1268,458,15143,0
1267,458,17005,0
1268,458,19005,1
1260,465,19695,0
1266,458,20630,0
1259,459,21237,1
1261,464,22999,1
1259,463,24264,0
1261,466,24357,0
1266,459,25608,0
1262,465,27424,1
1266,459,29086,1
1260,460,33474,1
1262,459,34559,1
1262,463,39118,1
1258,460,44385,0
1259,460,44702,0
1257,460,49334,0
1259,460,49994,1
1257,461,51083,0
1257,460,54537,1
1258,458,56754,1
1255,461,57321,0
1259,464,57855,0
1254,461,58091,0
1255,461,60425,1
1253,461,60505,0
1252,461,64848,0
1254,461,65536,1
1252,462,66819,0
1251,461,67443,0
1251,462,67992,0
1253,461,68024,1
1250,462,70076,0
1252,461,70431,1
1248,462,74116,1
1252,462,74745,1
1250,462,75429,1
1251,461,75495,1
1248,462,76338,0
1246,463,85581,0
1245,463,86225,0
1243,463,88353,1
1246,463,89602,1
1245,463,89618,1
1244,463,94380,1
1244,463,94909,0
1243,463,96808,0
1241,463,97604,0
1241,464,99622,0
1240,464,101315,0
1241,463,102884,1
1241,464,103322,1
1239,464,104448,0
1239,464,108718,1
1237,465,110948,0
1235,464,111945,1
1235,464,119660,0
1232,465,122584,0
1233,465,122770,0
1232,464,123049,0
1231,465,124683,0
1231,465,127362,0
1230,465,128120,0
1231,464,128275,0
1233,465,129724,1
1232,465,130616,1
1231,465,131398,1
1228,465,135957,0
1227,465,136402,0
1226,465,141904,0
1228,465,143515,1
1227,465,144851,1
1225,465,145290,0
1223,465,148423,0
1225,465,149087,1
1226,465,149265,1
1222,465,151804,0
1223,466,151922,0
1221,465,154514,0
1220,465,157439,0
1219,465,160865,0
1221,465,161826,1
1218,465,162689,0
1217,465,165318,0
1220,465,165630,1
1216,465,168762,0
1215,465,170651,0
1216,464,170653,0
1214,464,174827,0
1214,464,178758,1
1213,464,179344,0
1212,464,180665,0
1211,464,183734,0
1210,464,188131,0
1208,463,191202,0
1210,464,191442,1
1207,463,192308,0
1207,464,194446,0
1206,463,196256,0
1208,463,196613,1
1205,463,198147,0
1207,464,198843,1
1207,463,199364,1
1205,462,200977,0
1203,462,204623,0
1206,463,207464,1
1205,462,207649,1
1202,462,209394,0
1201,462,209952,0
1201,461,211120,0
1202,462,213474,1
1203,462,213633,1
1200,461,213864,0
1199,461,215806,0
1201,462,217616,1
1199,461,222342,1
1197,460,222987,0
1198,460,223092,0
1196,460,224388,0
1195,460,227248,0
1195,459,228546,0
1197,460,229173,1
1194,459,229925,0
1196,460,230993,1
1195,460,233726,1
1193,459,235677,0
1191,458,238618,0
1193,459,239196,1
1192,458,239611,0
1192,458,243019,1
1190,457,243333,0
1189,456,247296,0
1189,457,247662,0
1189,457,251080,1
1188,456,251316,0
1187,456,253580,0
1187,455,255671,0
1186,454,258044,0
1186,455,258205,0
1186,455,263274,1
