x,y,t,p
551,246,0,0
541,241,156,0
542,241,236,0
550,241,351,1
552,244,360,0
552,245,629,0
551,239,646,0
545,239,2621,1
549,242,3055,1
551,241,3458,0
550,242,3461,1
550,243,3819,1
552,240,4008,0
550,246,4226,1
540,241,4380,0
553,241,4485,0
543,241,4961,0
544,241,6048,0
552,242,6375,0
552,245,6535,0
546,240,6609,0
553,244,6782,0
550,246,7031,1
550,245,7263,1
555,242,8167,1
552,241,8487,0
555,242,8594,0
550,241,10170,1
552,239,10171,0
552,239,10171,0
553,243,10183,0
550,240,10827,1
550,242,11320,1
551,242,11420,1
548,243,12107,1
545,240,13078,0
542,241,13143,0
543,245,13188,0
552,240,13290,0
544,239,13324,1
553,244,13330,0
555,241,13353,1
551,245,13399,1
554,241,13440,1
555,242,13490,1
556,242,13518,1
553,245,13653,0
551,246,14362,1
551,244,14659,1
555,242,14793,0
554,241,15117,0
555,241,15238,0
547,246,15266,1
551,241,15828,1
551,242,16033,1
549,243,16328,1
543,241,16676,0
544,242,16828,1
554,243,17249,0
552,245,17441,1
551,240,17455,1
550,239,17571,1
555,241,18608,1
555,240,18745,1
554,240,18747,1
556,241,18813,1
557,241,18875,1
554,241,18903,1
555,241,18935,1
554,244,19061,0
553,240,19155,0
556,241,19156,0
557,241,19195,0
553,241,19386,0
555,241,19498,0
546,241,19586,0
546,238,20215,1
551,241,20395,1
552,239,20504,0
552,239,20505,0
554,242,20545,0
554,241,20687,0
554,243,20706,0
552,242,21018,1
554,245,21482,0
551,240,21536,1
554,244,21621,0
552,238,21671,0
546,240,21717,0
552,245,21737,1
550,240,22785,1
553,244,23125,1
547,241,23482,0
555,243,23602,0
555,244,23818,0
552,241,23825,1
556,240,24101,1
557,240,24137,1
555,240,24164,1
557,241,24223,1
557,240,24359,0
556,240,24475,0
556,240,24475,0
553,245,24734,1
555,240,24778,0
552,242,24890,1
551,239,25487,1
554,240,25530,0
553,239,25612,0
551,242,25661,1
555,243,25697,0
555,244,25964,0
551,243,26168,1
552,241,26978,1
554,244,27193,1
555,242,27720,0
555,244,27808,0
545,238,27980,1
554,243,28670,1
545,240,28811,0
552,240,28916,1
553,238,28927,0
556,242,28932,0
554,244,29019,1
556,243,29256,0
557,240,29393,1
556,240,29431,1
556,244,29840,0
552,239,30205,1
557,240,30349,0
556,240,30436,0
554,245,30438,1
552,244,30525,1
553,241,30948,1
543,240,31120,0
555,244,31183,1
556,243,31611,0
554,240,31865,0
544,240,32344,0
555,244,32579,1
550,244,32738,1
550,244,32738,1
555,243,32787,1
556,244,32877,0
556,242,32937,0
552,241,33079,1
546,237,33091,1
547,240,33208,0
552,243,33427,1
554,238,33706,0
557,243,33951,0
557,242,34419,0
554,239,34496,0
553,241,34746,1
557,240,34893,1
556,244,35093,1
557,241,35134,0
555,240,35384,0
555,238,35450,0
555,243,35451,1
555,239,35503,0
557,243,35598,0
544,238,35686,1
544,241,35691,1
557,244,36078,0
552,239,36336,1
557,242,36363,0
550,247,36716,1
556,243,37162,1
557,243,37389,0
553,244,37571,1
553,243,38047,1
554,238,38104,0
553,240,38146,1
552,242,38306,1
556,241,38335,0
558,243,38881,0
557,241,38911,0
558,242,39158,0
557,243,39468,1
553,239,39546,1
556,242,39751,1
547,237,39946,1
556,243,40033,1
546,243,40049,1
556,244,40186,1
558,241,40202,0
557,240,40325,0
554,237,40373,0
555,239,40396,0
556,240,40590,0
554,243,40670,1
557,243,40699,1
558,242,40717,0
556,239,40896,0
546,239,41212,0
545,239,41394,0
558,241,42091,0
557,242,42114,1
554,240,42253,1
558,242,42591,0
553,242,42640,1
557,243,42738,1
