x,y,t,p
722,411,0,1
722,410,15,1
721,410,51,1
723,410,86,1
717,411,129,1
717,410,269,1
723,410,388,0
722,411,462,0
717,410,613,0
717,411,632,0
722,410,1471,0
722,410,3955,1
717,411,3966,1
717,410,4061,1
718,411,4070,1
718,410,4082,1
723,409,4101,1
717,410,4472,0
723,409,4494,0
717,411,4582,0
718,411,4583,0
718,410,4952,0
722,410,6353,0
722,410,7984,1
717,411,8051,1
718,410,8072,1
722,409,8085,1
721,409,8095,1
717,410,8100,1
723,409,8105,1
721,410,8108,1
719,410,8141,1
721,410,8459,0
717,410,8502,0
723,409,8617,0
718,410,8688,0
722,409,8898,0
722,410,10473,0
722,410,11944,1
722,409,11977,1
721,410,11990,1
723,409,12041,1
717,410,12138,1
718,410,12181,1
717,410,12423,0
723,409,12431,0
721,410,12548,0
722,409,12719,0
718,410,13263,0
722,410,14660,0
722,409,15871,1
720,409,15880,1
721,409,15918,1
719,409,15982,1
716,409,16103,1
716,409,16402,0
722,409,16428,0
721,409,17037,0
720,414,17701,1
721,409,19762,1
716,409,19865,1
718,409,19876,1
721,409,19886,1
722,408,19906,1
721,408,19936,1
721,409,20235,0
716,409,20288,0
722,408,20305,0
721,408,20912,0
721,415,23136,0
716,409,23732,1
717,409,23789,1
720,408,23913,1
721,408,23926,1
717,409,24004,0
719,409,24154,1
716,409,24184,0
721,408,24267,0
722,415,24970,0
716,409,27637,1
721,407,28066,1
716,409,28122,0
720,417,28356,0
721,407,28909,0
717,413,30220,1
720,408,31282,0
718,408,31638,1
717,408,31730,1
717,399,32020,1
720,407,32088,1
719,408,32095,1
721,407,32106,1
717,408,32245,0
717,400,32738,1
720,409,34151,0
721,407,34401,0
720,407,34476,0
718,409,34630,0
721,408,34861,0
718,407,35132,1
719,409,35254,0
717,407,35828,1
719,407,36025,1
720,406,36190,1
721,406,36224,1
720,407,36273,1
721,406,36617,0
719,410,36771,0
720,406,36813,0
720,407,38771,0
718,412,38987,1
718,406,39402,1
716,407,40043,1
719,406,40239,1
720,406,40391,1
720,405,40433,1
721,405,40497,1
720,406,40763,0
716,407,40998,0
721,405,41303,0
720,405,41548,0
719,400,42083,0
718,405,43446,1
717,406,44097,1
716,406,44230,1
719,405,44364,1
720,405,44448,1
719,405,44547,1
719,408,44769,0
720,405,45236,0
721,415,45427,0
719,405,46606,0
720,406,46851,0
718,405,48253,1
719,407,48312,0
719,405,48477,1
720,404,48530,1
719,404,48582,1
719,405,48592,1
718,404,48605,1
718,392,48610,1
719,405,49027,0
717,405,49654,1
719,404,49717,0
719,406,50382,0
718,408,50503,0
715,405,50547,1
720,404,50563,0
719,405,50821,0
718,407,51468,0
722,415,52525,0
719,404,52532,1
720,404,52563,1
718,404,52589,1
718,404,52589,1
719,405,52609,1
719,404,52969,0
718,406,53000,0
712,414,53044,1
719,414,53214,0
717,409,53737,0
717,406,54048,0
718,405,54649,0
716,406,54681,0
718,404,54732,0
719,404,54753,0
717,407,55222,0
715,404,56302,1
714,404,56342,1
719,404,56607,1
719,403,56611,1
718,404,56612,1
714,404,56931,0
719,403,57054,0
718,404,57140,0
719,404,57391,0
719,405,58730,0
717,405,59141,0
721,411,59145,0
717,406,59530,0
718,405,59788,0
713,403,60541,1
