Unnamed: 0,nframe_61211483501,absframe_61211483501,x0_61211483501,y0_61211483501,area_61211483501,yadj_61211483501,flower_61211483501,visit_num_61211483501,sx_61211483501,sy_61211483501,speeds_61211483501
0,0,61441,1073.0,382.0,812.0,382.0,,,1073.0,382.0,31.62672920173694
1,1,61442,1024.0,342.0,102.0,342.0,,,1048.5,362.0,20.23267434401859
2,2,61443,989.0,350.0,323.0,350.0,,,1028.6666666666667,358.0,43.769598784747664
3,3,61444,942.0,373.0,681.0,373.0,,,985.0,355.0,49.23526288252264
4,4,61445,883.0,386.0,376.0,386.0,,,938.0,369.6666666666667,65.45991139621256
5,5,61446,803.0,413.0,60.0,413.0,,,876.0,390.6666666666667,72.89337723308236
6,6,61447,728.0,418.0,31.0,418.0,,,804.6666666666666,405.6666666666667,77.68454729795936
7,7,61448,650.0,381.0,349.0,381.0,,,727.0,404.0,75.26914669666745
8,8,61449,593.0,330.0,74.0,330.0,,,657.0,376.3333333333333,58.92462228229478
9,9,61450,560.0,363.0,105.0,363.0,,,601.0,358.0,37.53812876411275
10,10,61451,561.0,450.0,321.0,450.0,,,571.3333333333334,381.0,27.705795623138343
