Unnamed: 0,nframe_81013103300,absframe_81013103300,x0_81013103300,y0_81013103300,area_81013103300,yadj_81013103300,flower_81013103300,visit_num_81013103300,sx_81013103300,sy_81013103300,speeds_81013103300
0,0,165297,1899.0,970.0,1350.0,110.0,,,1899.0,110.0,18.35755975068582
1,1,165298,1881.0,1002.0,1568.0,78.0,,,1890.0,94.0,0.0
2,2,165299,,,,,,,1890.0,94.0,18.35755975068582
3,3,165300,,,,,,,1881.0,78.0,53.81449618829484
4,4,165301,1917.0,962.0,18.0,118.0,,,1917.0,118.0,0.0
5,5,165302,,,,,,,1917.0,118.0,0.0
6,6,165303,,,,,,,1917.0,118.0,
7,7,165304,,,,,,,,,
8,8,165305,,,,,,,,,
9,9,165306,,,,,,,,,
10,10,165307,,,,,,,,,
11,11,165308,1916.0,945.0,70.0,135.0,,,1916.0,135.0,0.0
12,12,165309,1916.0,945.0,102.0,135.0,,,1916.0,135.0,0.0
13,13,165310,1916.0,945.0,96.0,135.0,,,1916.0,135.0,21.67692065051881
14,14,165311,1914.0,880.0,70.0,200.0,,,1915.3333333333333,156.66666666666666,10.838460325259412
15,15,165312,,,,,,,1915.0,167.5,9.12414379544733
16,16,165313,1919.0,963.0,7.0,117.0,,,1916.5,158.5,41.57523301197481
17,17,165314,,,,,,,1919.0,117.0,0.0
18,18,165315,,,,,,,1919.0,117.0,
19,19,165316,,,,,,,,,
20,20,165317,,,,,,,,,
21,21,165318,1917.0,944.0,36.0,136.0,,,1917.0,136.0,2.1213203435596424
22,22,165319,1914.0,947.0,190.0,133.0,,,1915.5,134.5,1.4337208778405048
23,23,165320,1912.0,948.0,273.0,132.0,,,1914.3333333333333,133.66666666666666,1.88561808316406
24,24,165321,1913.0,948.0,240.0,132.0,,,1913.0,132.33333333333334,0.3333333333333144
25,25,165322,1914.0,946.0,153.0,134.0,,,1913.0,132.66666666666666,2.603416558635564
26,26,165323,1918.0,943.0,3.0,137.0,,,1915.0,134.33333333333334,1.5365907428821406
27,27,165324,,,,,,,1916.0,135.5,2.5
28,28,165325,,,,,,,1918.0,137.0,
29,29,165326,,,,,,,,,
30,30,165327,,,,,,,,,
31,31,165328,,,,,,,,,
32,32,165329,,,,,,,,,
33,33,165330,,,,,,,,,
34,34,165331,1915.0,947.0,132.0,133.0,,,1915.0,133.0,0.0
35,35,165332,1915.0,947.0,128.0,133.0,,,1915.0,133.0,0.9428090415821104
36,36,165333,1917.0,945.0,44.0,135.0,,,1915.6666666666667,133.66666666666666,1.6666666666666743
37,37,165334,1918.0,943.0,4.0,137.0,,,1916.6666666666667,135.0,22.373098926066465
38,38,165335,1911.0,880.0,14.0,200.0,,,1915.3333333333333,157.33333333333334,21.75877856049011
39,39,165336,1911.0,880.0,14.0,200.0,,,1913.3333333333333,179.0,20.79796998640865
40,40,165337,1911.0,881.0,25.0,199.0,,,1911.0,199.66666666666663,1.0
41,41,165338,1911.0,883.0,42.0,197.0,,,1911.0,198.66666666666663,0.6666666666667425
42,42,165339,1909.0,880.0,46.0,200.0,,,1910.3333333333333,198.66666666666663,0.3333333333332575
43,43,165340,1910.0,881.0,22.0,199.0,,,1910.0,198.66666666666663,1.3333333333333428
44,44,165341,1911.0,879.0,6.0,201.0,,,1910.0,200.0,1.6996731711976711
45,45,165342,1914.0,881.0,33.0,199.0,,,1911.6666666666667,199.66666666666663,1.3333333333332575
46,46,165343,1914.0,881.0,32.0,199.0,,,1913.0,199.66666666666663,0.4714045207909647
47,47,165344,1912.0,880.0,5.0,200.0,,,1913.3333333333333,199.33333333333331,1.0540925533894538
48,48,165345,1911.0,880.0,4.0,200.0,,,1912.3333333333333,199.66666666666663,1.666666666666515
49,49,165346,1909.0,881.0,29.0,199.0,,,1910.6666666666667,199.66666666666663,1.2018504251546578
50,50,165347,1909.0,882.0,43.0,198.0,,,1909.6666666666667,199.0,0.9428090415821104
51,51,165348,1909.0,882.0,37.0,198.0,,,1909.0,198.33333333333331,1.201850425154705
52,52,165349,1911.0,884.0,43.0,196.0,,,1909.6666666666667,197.33333333333331,0.3333333333333144
53,53,165350,1909.0,881.0,25.0,199.0,,,1909.6666666666667,197.66666666666663,0.4714045207909848
54,54,165351,1910.0,881.0,35.0,199.0,,,1910.0,198.0,1.666666666666606
55,55,165352,1907.0,881.0,37.0,199.0,,,1908.6666666666667,199.0,0.745355992500002
56,56,165353,1907.0,882.0,49.0,198.0,,,1908.0,198.66666666666663,2.108185106778944
57,57,165354,1912.0,887.0,209.0,193.0,,,1908.6666666666667,196.66666666666663,4.737556801183848
58,58,165355,1918.0,890.0,5.0,190.0,,,1912.3333333333333,193.66666666666663,2.1343747458110145
59,59,165356,1912.0,878.0,20.0,202.0,,,1914.0,195.0,4.176654695380548
60,60,165357,1918.0,876.0,8.0,204.0,,,1916.0,198.66666666666663,4.447221354708788
61,61,165358,,,,,,,1915.0,203.0,48.13003220443552
62,62,165359,1847.0,807.0,16.0,273.0,,,1882.5,238.5,62.93647591023825
63,63,165360,1798.0,914.0,53.0,166.0,,,1822.5,219.5,62.38990302925627
64,64,165361,1656.0,946.0,6.0,134.0,,,1767.0,191.0,109.98989852608187
65,65,165362,1563.0,975.0,12.0,105.0,,,1672.3333333333333,135.0,64.71690488410094
66,66,165363,,,,,,,1609.5,119.5,48.70831551183021
67,67,165364,,,,,,,1563.0,105.0,
68,68,165365,,,,,,,,,
69,69,165366,,,,,,,,,
70,70,165367,,,,,,,,,
71,71,165368,,,,,,,,,
72,72,165369,,,,,,,,,
73,73,165370,,,,,,,,,
74,74,165371,,,,,,,,,
75,75,165372,,,,,,,,,
76,76,165373,,,,,,,,,
77,77,165374,,,,,,,,,
78,78,165375,,,,,,,,,
79,79,165376,,,,,,,,,
80,80,165377,,,,,,,,,
81,81,165378,,,,,,,,,
82,82,165379,,,,,,,,,
83,83,165380,,,,,,,,,
84,84,165381,,,,,,,,,
85,85,165382,,,,,,,,,
86,86,165383,,,,,,,,,
87,87,165384,,,,,,,,,
88,88,165385,,,,,,,,,
89,89,165386,,,,,,,,,
90,90,165387,,,,,,,,,
91,91,165388,1554.0,939.0,481.0,141.0,,,1554.0,141.0,3.605551275463989
92,92,165389,1550.0,933.0,67.0,147.0,,,1552.0,144.0,0.3333333333333428
93,93,165390,1552.0,937.0,336.0,143.0,,,1552.0,143.66666666666666,0.6666666666667425
94,94,165391,1556.0,939.0,793.0,141.0,,,1552.6666666666667,143.66666666666666,2.9814239699996774
95,95,165392,1554.0,941.0,884.0,139.0,,,1554.0,141.0,1.4142135623730951
96,96,165393,,,,,,,1555.0,140.0,1.4142135623730951
97,97,165394,,,,,,,1554.0,139.0,
98,98,165395,,,,,,,,,
99,99,165396,,,,,,,,,
100,100,165397,,,,,,,,,
101,101,165398,,,,,,,,,
102,102,165399,,,,,,,,,
103,103,165400,,,,,,,,,
104,104,165401,,,,,,,,,
105,105,165402,,,,,,,,,
106,106,165403,,,,,,,,,
107,107,165404,,,,,,,,,
108,108,165405,,,,,,,,,
109,109,165406,,,,,,,,,
110,110,165407,,,,,,,,,
111,111,165408,,,,,,,,,
112,112,165409,,,,,,,,,
113,113,165410,,,,,,,,,
114,114,165411,,,,,,,,,
115,115,165412,,,,,,,,,
116,116,165413,,,,,,,,,
117,117,165414,,,,,,,,,
118,118,165415,,,,,,,,,
119,119,165416,,,,,,,,,
120,120,165417,,,,,,,,,
121,121,165418,,,,,,,,,
122,122,165419,,,,,,,,,
123,123,165420,,,,,,,,,
124,124,165421,,,,,,,,,
125,125,165422,1612.0,1038.0,6.0,42.0,,,1612.0,42.0,0.0
126,126,165423,,,,,,,1612.0,42.0,0.0
127,127,165424,,,,,,,1612.0,42.0,
128,128,165425,,,,,,,,,
129,129,165426,,,,,,,,,
130,130,165427,,,,,,,,,
131,131,165428,,,,,,,,,
132,132,165429,,,,,,,,,
133,133,165430,,,,,,,,,
134,134,165431,1668.0,935.0,86.0,145.0,,,1668.0,145.0,42.26700841081611
135,135,165432,1707.0,860.0,14.0,220.0,,,1687.5,182.5,0.0
136,136,165433,,,,,,,1687.5,182.5,42.26700841081611
137,137,165434,,,,,,,1707.0,220.0,
138,138,165435,,,,,,,,,
139,139,165436,,,,,,,,,
140,140,165437,,,,,,,,,
141,141,165438,,,,,,,,,
142,142,165439,1682.0,908.0,12.0,172.0,,,1682.0,172.0,8.32165848854662
143,143,165440,1673.0,922.0,13.0,158.0,,,1677.5,165.0,3.236081306491216
144,144,165441,1672.0,923.0,8.0,157.0,,,1675.6666666666667,162.33333333333334,5.778311941119955
