Unnamed: 0,nframe_10915192700,absframe_10915192700,x0_10915192700,y0_10915192700,area_10915192700,yadj_10915192700,flower_10915192700,visit_num_10915192700,sx_10915192700,sy_10915192700,speeds_10915192700
0,0,185856,43.0,580.0,760.0,500.0,,,43.0,500.0,41.38236339311712
1,1,185857,118.0,615.0,1040.0,465.0,,,80.5,482.5,34.98015310302559
2,2,185858,176.0,641.0,1950.0,439.0,,,112.33333333333331,468.0,64.60994075561783
3,3,185859,220.0,659.0,1890.0,421.0,,,171.33333333333334,441.6666666666667,48.45387268090941
4,4,185860,247.0,682.0,1052.0,398.0,,,214.33333333333331,419.3333333333333,41.51840288086449
5,5,185861,281.0,708.0,983.0,372.0,,,249.33333333333331,397.0,34.02776643990739
6,6,185862,306.0,714.0,1376.0,366.0,,,278.0,378.6666666666667,31.47662271873809
7,7,185863,333.0,721.0,1716.0,359.0,,,306.6666666666667,365.6666666666667,24.353872610143757
8,8,185864,354.0,711.0,1378.0,369.0,,,331.0,364.6666666666667,22.88619185836248
9,9,185865,373.0,699.0,936.0,381.0,,,353.3333333333333,369.6666666666667,16.09002451486291
10,10,185866,370.0,690.0,837.0,390.0,,,365.6666666666667,380.0,10.295630140987
11,11,185867,369.0,684.0,1152.0,396.0,,,370.6666666666667,389.0,10.588253449512376
12,12,185868,358.0,671.0,504.0,409.0,,,365.6666666666667,398.3333333333333,8.353309390761146
13,13,185869,358.0,668.0,465.0,412.0,,,361.6666666666667,405.6666666666667,8.647414514048531
14,14,185870,357.0,661.0,301.0,419.0,,,357.6666666666667,413.3333333333333,3.8873012632302326
15,15,185871,364.0,661.0,416.0,419.0,,,359.6666666666667,416.6666666666667,2.8284271247461903
16,16,185872,364.0,662.0,400.0,418.0,,,361.6666666666667,418.6666666666667,3.0
17,17,185873,366.0,661.0,336.0,419.0,,,364.6666666666667,418.6666666666667,1.0540925533894538
18,18,185874,367.0,660.0,335.0,420.0,,,365.6666666666667,419.0,3.605551275463989
19,19,185875,370.0,671.0,775.0,409.0,,,367.6666666666667,416.0,10.934146311237798
20,20,185876,392.0,681.0,179.0,399.0,,,376.3333333333333,409.3333333333333,10.852547064066458
21,21,185877,391.0,682.0,162.0,398.0,,,384.3333333333333,402.0,7.923242882669844
22,22,185878,392.0,680.0,204.0,400.0,,,391.6666666666667,399.0,0.3333333333333144
23,23,185879,392.0,680.0,205.0,400.0,,,391.6666666666667,399.3333333333333,0.94280904158205
24,24,185880,393.0,680.0,187.0,400.0,,,392.3333333333333,400.0,0.3333333333333712
25,25,185881,393.0,680.0,182.0,400.0,,,392.6666666666667,400.0,0.3333333333333144
26,26,185882,393.0,680.0,197.0,400.0,,,393.0,400.0,0.3333333333333144
27,27,185883,392.0,680.0,201.0,400.0,,,392.6666666666667,400.0,0.3333333333333144
28,28,185884,393.0,679.0,213.0,401.0,,,392.6666666666667,400.3333333333333,0.0
29,29,185885,393.0,680.0,171.0,400.0,,,392.6666666666667,400.3333333333333,0.3333333333333144
30,30,185886,393.0,680.0,169.0,400.0,,,393.0,400.3333333333333,0.4714045207910048
31,31,185887,394.0,680.0,160.0,400.0,,,393.3333333333333,400.0,0.0
32,32,185888,393.0,680.0,166.0,400.0,,,393.3333333333333,400.0,0.0
33,33,185889,393.0,680.0,144.0,400.0,,,393.3333333333333,400.0,0.3333333333333144
34,34,185890,393.0,680.0,140.0,400.0,,,393.0,400.0,0.0
35,35,185891,393.0,680.0,143.0,400.0,,,393.0,400.0,0.0
36,36,185892,393.0,680.0,135.0,400.0,,,393.0,400.0,0.3333333333333144
37,37,185893,392.0,680.0,118.0,400.0,,,392.6666666666667,400.0,0.4714045207910451
38,38,185894,392.0,679.0,98.0,401.0,,,392.3333333333333,400.3333333333333,0.7453559924999129
39,39,185895,391.0,679.0,99.0,401.0,,,391.6666666666667,400.6666666666667,0.7453559924999384
40,40,185896,390.0,679.0,77.0,401.0,,,391.0,401.0,0.6666666666666856
41,41,185897,390.0,679.0,52.0,401.0,,,390.3333333333333,401.0,0.6666666666666288
42,42,185898,389.0,679.0,60.0,401.0,,,389.6666666666667,401.0,0.3333333333333712
43,43,185899,389.0,679.0,61.0,401.0,,,389.3333333333333,401.0,0.4714045207910048
44,44,185900,389.0,678.0,44.0,402.0,,,389.0,401.3333333333333,0.7453559924999384
45,45,185901,387.0,680.0,14.0,400.0,,,388.3333333333333,401.0,0.7453559924999384
46,46,185902,388.0,681.0,3.0,399.0,,,388.0,400.3333333333333,0.6666666666666288
47,47,185903,389.0,680.0,5.0,400.0,,,388.0,399.6666666666667,6.4031242374328485
48,48,185904,375.0,665.0,869.0,415.0,,,384.0,404.6666666666667,7.810249675906654
49,49,185905,373.0,663.0,1069.0,417.0,,,379.0,410.6666666666667,8.027729719194852
50,50,185906,373.0,662.0,996.0,418.0,,,373.6666666666667,416.6666666666667,2.027587510099413
51,51,185907,374.0,659.0,1016.0,421.0,,,373.3333333333333,418.6666666666667,1.3743685418725444
52,52,185908,374.0,659.0,980.0,421.0,,,373.6666666666667,420.0,2.687419249432824
53,53,185909,377.0,655.0,521.0,425.0,,,375.0,422.3333333333333,1.88561808316414
54,54,185910,378.0,655.0,461.0,425.0,0.0,1.0,376.3333333333333,423.6666666666667,1.88561808316414
55,55,185911,378.0,655.0,443.0,425.0,0.0,1.0,377.6666666666667,425.0,0.4714045207910048
56,56,185912,378.0,656.0,415.0,424.0,0.0,1.0,378.0,424.6666666666667,0.3333333333333712
57,57,185913,378.0,656.0,415.0,424.0,0.0,1.0,378.0,424.3333333333333,0.7453559924998875
58,58,185914,379.0,657.0,428.0,423.0,0.0,1.0,378.3333333333333,423.6666666666667,0.3333333333333712
59,59,185915,378.0,657.0,387.0,423.0,,,378.3333333333333,423.3333333333333,0.0
60,60,185916,378.0,656.0,341.0,424.0,,,378.3333333333333,423.3333333333333,0.3333333333333144
61,61,185917,378.0,657.0,355.0,423.0,,,378.0,423.3333333333333,0.0
62,62,185918,378.0,657.0,395.0,423.0,,,378.0,423.3333333333333,0.3333333333333144
63,63,185919,378.0,657.0,374.0,423.0,,,378.0,423.0,0.3333333333333144
64,64,185920,378.0,656.0,391.0,424.0,0.0,1.0,378.0,423.3333333333333,1.795054935711526
65,65,185921,380.0,652.0,441.0,428.0,0.0,1.0,378.6666666666667,425.0,2.23606797749979
