x,y,t
-0.093,0.118,-0.811
-0.029,0.081,-0.531
-0.038,0.016,-0.164
0.091,-0.076,0.651
0.064,-0.076,0.584
-0.047,-0.012,-0.029
-0.029,0.044,0.000
0.018,-0.067,0.376
-0.075,0.007,-0.125
-0.158,0.099,-0.779
-0.084,0.127,-0.790
0.064,-0.076,0.704
-0.093,0.099,-0.518
0.027,-0.095,0.340
0.008,-0.132,0.776
0.073,-0.067,0.559
0.027,-0.002,0.054
0.119,-0.104,0.551
0.119,-0.150,0.757
-0.075,0.007,-0.182
0.128,-0.196,0.968
-0.047,0.016,-0.363
-0.010,0.081,-0.318
0.091,-0.076,0.442
-0.010,-0.049,0.118
-0.001,-0.039,0.215
-0.019,0.090,-0.491
0.045,-0.095,0.328
-0.029,0.016,0.129
-0.075,0.099,-0.325
-0.075,0.136,-0.869
-0.075,0.127,-0.846
0.054,-0.104,0.428
-0.029,-0.067,0.273
0.036,0.007,0.154
-0.112,0.081,-0.674
-0.010,0.062,-0.417
0.027,0.025,-0.273
0.110,-0.113,0.867
0.018,0.016,-0.084
0.110,-0.122,0.942
0.045,-0.021,-0.025
-0.029,-0.021,-0.150
0.018,0.025,0.061
0.110,-0.122,0.667
-0.056,0.062,-0.335
-0.019,0.081,-0.381
0.008,-0.039,0.191
0.101,-0.067,0.322
-0.056,0.099,-0.649
-0.010,0.044,-0.369
-0.010,0.007,0.006
0.045,-0.049,0.202
0.091,-0.122,0.864
-0.112,0.127,-0.394
0.045,-0.021,0.132
-0.056,0.099,-0.608
0.110,-0.058,0.220
-0.084,0.081,-0.499
0.064,-0.039,0.230
0.138,-0.178,0.950
-0.019,-0.012,-0.162
0.110,-0.122,0.894
0.082,-0.067,0.580
0.054,-0.021,0.125
0.054,-0.030,0.442
0.064,-0.030,0.035
-0.047,0.071,-0.273
-0.047,0.081,-0.537
-0.010,0.007,-0.161
-0.056,0.016,-0.271
-0.084,0.071,-0.184
0.091,-0.076,0.316
-0.019,0.016,0.194
-0.084,0.127,-0.728
-0.001,0.007,0.018
0.138,-0.141,0.752
0.073,-0.067,0.610
-0.019,0.081,-0.644
0.054,-0.002,0.053
0.091,-0.132,0.581
-0.047,-0.012,-0.089
-0.066,0.071,-0.179
-0.066,0.099,-0.581
0.045,-0.058,0.697
0.045,-0.085,0.332
