x,y,t
-0.074,-0.120,0.652
-0.055,-0.120,0.641
-0.008,-0.017,0.201
-0.036,-0.035,0.365
0.048,0.077,-0.585
-0.102,-0.064,0.421
0.067,0.077,-0.480
0.124,0.077,-0.836
-0.074,-0.007,0.514
-0.092,-0.101,0.640
-0.045,-0.007,0.356
0.020,-0.007,0.136
-0.045,0.002,-0.066
0.011,0.021,0.014
0.086,0.115,-0.902
-0.045,0.012,0.264
-0.120,-0.110,0.747
0.133,0.124,-0.928
0.039,0.124,-0.898
0.105,0.058,-0.596
-0.008,0.040,-0.258
-0.045,0.012,0.285
-0.036,-0.017,0.096
-0.045,-0.035,0.533
0.133,0.068,-0.835
0.142,0.087,-0.946
-0.045,-0.026,0.298
-0.102,-0.035,0.373
-0.111,-0.064,0.808
-0.027,-0.026,0.278
0.030,0.002,-0.009
0.095,0.021,-0.384
-0.074,-0.064,0.627
-0.008,-0.017,0.296
0.020,0.030,-0.076
0.114,0.087,-0.754
-0.092,-0.064,0.690
0.124,0.049,-0.620
0.114,0.068,-0.730
-0.064,-0.017,0.381
0.002,-0.017,0.191
-0.055,-0.092,0.546
-0.045,0.002,0.001
-0.092,-0.139,0.845
0.161,0.115,-0.882
0.124,0.105,-0.892
0.105,0.087,-0.684
0.133,0.077,-0.837
0.067,0.077,-0.480
0.039,0.002,-0.195
-0.045,-0.092,0.543
0.086,0.115,-0.918
-0.017,-0.017,0.322
0.067,0.040,-0.187
0.086,0.049,-0.513
0.030,0.030,-0.390
0.095,0.058,-0.522
-0.158,-0.110,0.765
-0.074,-0.101,0.641
-0.130,-0.082,0.726
-0.064,-0.120,0.647
-0.055,-0.007,0.152
-0.027,-0.054,0.334
-0.074,-0.082,0.541
-0.008,0.012,0.121
-0.055,0.002,0.057
0.067,0.040,-0.326
-0.008,0.021,-0.096
-0.158,-0.082,0.779
-0.036,0.012,-0.084
0.048,0.115,-0.922
0.067,0.040,-0.273
-0.036,-0.045,0.327
0.077,0.049,-0.512
0.133,0.077,-0.828
0.030,0.012,-0.028
0.095,0.049,-0.510
-0.027,-0.007,0.338
0.114,0.077,-0.535
0.002,-0.017,0.123
-0.036,-0.017,0.339
-0.083,-0.139,0.748
0.039,0.012,-0.098
0.086,0.087,-0.600
-0.008,-0.064,0.329
0.077,0.049,-0.512
-0.008,-0.026,0.252
0.124,0.105,-0.892
0.067,0.077,-0.762
0.039,0.030,-0.214
0.058,0.030,-0.124
0.161,0.124,-0.932
-0.064,-0.017,0.432
-0.083,-0.110,0.641
-0.036,-0.026,0.409
-0.083,-0.110,0.653
0.152,0.115,-0.927
-0.102,-0.082,0.826
-0.055,-0.064,0.425
-0.045,-0.120,0.539
-0.027,0.021,-0.056
-0.064,-0.064,0.605
0.058,0.040,-0.327
0.002,-0.007,0.112
0.105,0.049,-0.626
0.067,0.105,-0.807
-0.045,-0.045,0.326
-0.017,0.030,-0.165
0.030,0.012,0.043
0.048,0.077,-0.475
0.114,0.124,-0.673
0.067,0.040,-0.187
-0.036,-0.054,0.328
0.077,0.058,-0.296
0.077,0.105,-0.752
0.152,0.105,-0.900
-0.008,-0.007,0.226
0.161,0.077,-0.942
-0.092,-0.064,0.845
-0.074,-0.064,0.709
-0.120,-0.082,0.560
0.048,0.087,-0.696
-0.130,-0.064,0.800
-0.074,-0.017,0.597
-0.045,-0.101,0.535
-0.092,-0.064,0.450
0.105,0.040,-0.501
-0.074,-0.092,0.535
-0.130,-0.092,0.598
0.142,0.068,-0.838
-0.083,-0.139,0.755
0.086,0.049,-0.462
-0.074,-0.054,0.672
-0.045,-0.035,0.490
0.142,0.115,-0.983
-0.064,-0.045,0.467
0.077,0.115,-0.881
-0.130,-0.082,0.664
0.002,-0.017,0.133
0.048,0.058,-0.582
-0.139,-0.073,0.836
-0.027,0.021,-0.056
0.142,0.077,-0.822
-0.027,0.002,-0.101
-0.074,-0.073,0.691
0.020,-0.007,0.081
0.105,0.077,-0.628
-0.064,-0.054,0.495
-0.074,-0.092,0.638
-0.064,-0.045,0.367
0.133,0.096,-0.669
-0.111,-0.082,0.826
-0.149,-0.120,0.832
0.105,0.040,-0.511
-0.008,-0.007,0.144
-0.092,-0.101,0.657
-0.008,-0.035,0.224
-0.036,-0.054,0.334
-0.027,0.002,0.216
-0.036,-0.054,0.325
-0.017,-0.017,0.299
-0.158,-0.082,0.779
0.030,0.021,0.017
-0.111,-0.139,0.866
0.058,0.021,-0.300
0.152,0.115,-0.871
-0.102,-0.110,0.755
0.002,-0.007,0.081
0.133,0.096,-0.705
0.002,0.058,-0.349
-0.036,0.012,-0.084
-0.130,-0.110,0.795
-0.027,-0.045,0.333
0.133,0.077,-0.748
-0.064,-0.073,0.431
-0.083,-0.035,0.261
0.142,0.096,-0.895
-0.055,-0.120,0.645
0.095,0.077,-0.646
-0.111,-0.129,0.850
0.048,0.115,-0.850
0.058,0.030,-0.405
0.039,0.124,-0.898
0.142,0.115,-0.830
-0.102,-0.073,0.693
-0.008,0.030,0.047
-0.083,-0.017,0.505
0.086,0.058,-0.656
0.077,0.058,-0.417
-0.017,-0.007,-0.084
0.067,0.124,-0.881
-0.045,-0.035,0.403
0.114,0.049,-0.622
-0.045,-0.054,0.326
0.002,0.058,-0.373
-0.102,-0.129,0.848
0.039,0.096,-0.812
-0.064,-0.073,0.529
0.058,0.068,-0.545
0.124,0.115,-0.864
0.086,0.058,-0.621
-0.027,-0.035,0.436
-0.017,-0.007,0.100
0.105,0.096,-0.650
0.133,0.087,-0.943
-0.102,-0.120,0.759
-0.017,0.002,-0.092
-0.102,-0.082,0.530
0.002,0.021,-0.145
0.086,0.105,-0.986
-0.092,-0.148,0.860
-0.055,0.002,0.302
0.133,0.077,-0.828
0.086,0.040,-0.528
-0.045,-0.045,0.555
0.030,0.030,-0.047
-0.027,-0.045,0.333
-0.045,0.012,0.285
0.058,0.068,-0.752
-0.092,-0.073,0.671
0.067,0.058,-0.428
-0.074,-0.017,0.050
0.095,0.068,-0.732
-0.064,-0.064,0.605
-0.074,-0.129,0.754
-0.064,-0.101,0.644
-0.139,-0.092,0.755
-0.064,-0.026,0.463
-0.092,-0.073,0.671
-0.045,-0.092,0.543
-0.045,-0.054,0.456
-0.177,-0.120,0.878
-0.149,-0.092,0.771
0.161,0.115,-0.787
-0.027,-0.092,0.432
-0.083,-0.129,0.745
-0.083,-0.120,0.753
-0.111,-0.101,0.837
-0.045,-0.035,0.490
-0.036,-0.017,0.275
-0.074,-0.110,0.650
0.142,0.068,-0.838
-0.139,-0.082,0.633
0.048,0.021,-0.147
0.002,0.040,-0.269
-0.064,-0.054,0.540
-0.027,0.030,-0.166
-0.008,-0.017,0.318
0.020,0.058,-0.375
-0.064,-0.092,0.535
-0.036,0.002,-0.067
-0.102,-0.045,0.727
0.086,0.115,-0.918
-0.064,-0.017,0.432
-0.083,-0.129,0.745
-0.045,0.002,0.048
-0.036,0.021,-0.055
-0.027,0.012,0.216
0.095,0.105,-0.902
-0.064,-0.054,0.540
-0.027,0.040,-0.242
0.124,0.096,-0.776
-0.064,-0.026,0.313
-0.027,0.021,-0.102
0.048,0.087,-0.676
0.030,0.002,0.096
-0.111,-0.045,0.486
0.048,0.012,-0.179
0.105,0.077,-0.799
-0.017,0.021,0.129
-0.027,-0.007,0.152
0.058,0.087,-0.683
-0.167,-0.064,0.663
-0.036,-0.035,0.365
-0.008,-0.064,0.337
-0.120,-0.082,0.853
0.011,0.058,-0.362
0.086,0.115,-0.918
0.105,0.115,-0.979
0.020,0.012,0.074
0.039,0.077,-0.584
-0.092,-0.092,0.638
-0.017,-0.064,0.328
0.114,0.096,-0.769
-0.102,-0.148,0.861
0.039,0.021,-0.038
0.124,0.077,-0.774
0.142,0.068,-0.838
0.039,0.012,-0.185
-0.027,0.030,-0.153
-0.017,-0.064,0.328
0.142,0.077,-0.942
-0.045,-0.082,0.447
-0.074,-0.110,0.650
-0.130,-0.082,0.882
-0.167,-0.120,0.821
0.039,0.021,-0.139
-0.102,-0.157,0.867
-0.102,-0.064,0.723
-0.092,-0.082,0.713
-0.045,-0.082,0.447
0.077,0.040,-0.513
-0.074,-0.092,0.634
0.048,0.021,-0.299
-0.055,-0.007,0.404
-0.036,-0.082,0.444
0.124,0.087,-0.809
-0.055,-0.007,0.234
-0.074,-0.120,0.750
0.095,0.049,-0.510
-0.167,-0.110,0.877
0.124,0.077,-0.645
-0.092,-0.120,0.743
-0.045,0.012,0.359
-0.055,-0.110,0.630
0.077,0.049,-0.276
-0.008,0.002,0.153
-0.036,-0.017,0.096
0.105,0.077,-0.655
-0.074,-0.139,0.756
-0.055,-0.035,0.412
0.105,0.058,-0.618
-0.130,-0.073,0.563
-0.017,-0.007,0.146
0.048,0.030,-0.117
0.002,-0.017,0.113
-0.064,-0.110,0.663
0.011,0.049,-0.349
-0.064,-0.110,0.633
-0.083,-0.064,0.726
0.077,0.030,-0.396
0.095,0.068,-0.418
0.058,0.115,-0.922
0.020,0.012,-0.026
0.133,0.096,-0.850
-0.102,-0.157,0.858
0.124,0.087,-0.689
-0.017,0.012,-0.165
0.058,0.030,-0.214
-0.017,0.030,-0.212
-0.092,-0.054,0.678
-0.130,-0.082,0.882
0.133,0.105,-0.854
-0.027,-0.017,0.201
-0.092,-0.045,0.662
0.133,0.105,-0.854
-0.045,-0.110,0.535
-0.064,-0.054,0.495
-0.045,-0.120,0.539
-0.045,-0.082,0.435
-0.111,-0.054,0.714
0.095,0.049,-0.510
-0.074,-0.054,0.542
0.058,0.040,-0.407
-0.102,-0.064,0.421
-0.036,-0.101,0.543
-0.008,0.002,0.187
0.105,0.096,-0.650
0.208,0.209,-0.850
0.048,0.012,-0.194
0.030,0.058,-0.505
-0.055,-0.035,0.545
-0.055,-0.017,0.085
-0.130,-0.101,0.804
0.020,0.087,-0.675
-0.083,-0.064,0.598
0.011,0.040,-0.249
-0.139,-0.073,0.620
-0.083,-0.082,0.730
0.161,0.077,-0.932
0.114,0.077,-0.726
0.002,0.049,-0.306
-0.036,0.002,0.092
0.048,0.087,-0.676
