x,y,t
0.010,-0.019,0.394
0.019,0.034,-0.238
-0.007,0.043,0.312
0.001,-0.010,0.071
0.037,-0.001,-0.408
0.028,-0.037,-0.252
-0.096,0.052,-0.150
-0.025,0.016,-0.096
0.028,-0.010,-0.165
0.055,0.016,-0.800
0.001,-0.037,0.169
-0.007,-0.010,0.243
0.090,0.007,-0.937
0.037,0.061,-0.956
0.037,-0.037,-0.007
0.037,-0.019,-0.336
-0.007,-0.019,0.720
-0.087,0.061,-0.114
0.028,-0.010,0.492
-0.096,0.061,-0.222
-0.043,-0.010,0.727
0.019,-0.010,-0.003
-0.025,0.025,0.567
-0.052,0.016,0.284
0.019,-0.019,0.235
0.001,-0.037,0.084
0.019,-0.028,0.233
-0.025,0.052,0.617
0.019,-0.010,0.158
0.046,-0.028,-0.238
0.001,0.025,-0.966
0.028,-0.010,-0.333
0.019,0.069,0.003
0.001,-0.028,0.251
-0.043,-0.001,0.635
0.028,-0.001,-0.410
0.055,-0.037,0.179
0.001,-0.037,0.221
-0.069,0.034,-0.425
0.001,-0.010,0.681
0.028,-0.037,-0.011
-0.025,-0.046,0.651
-0.016,-0.001,0.234
-0.034,-0.010,0.633
0.090,-0.001,-0.772
-0.078,0.016,0.530
0.001,-0.019,0.320
0.046,-0.046,0.084
-0.007,-0.019,0.159
0.001,-0.010,0.594
-0.007,-0.010,0.486
0.055,0.016,-0.854
0.072,-0.055,-0.167
0.001,-0.055,0.303
0.072,-0.028,-0.403
-0.052,-0.010,0.709
-0.016,0.016,0.502
0.037,-0.019,-0.164
-0.025,-0.001,0.481
0.046,0.016,-0.588
0.019,-0.001,-0.192
-0.007,-0.010,0.486
-0.016,0.052,0.474
0.046,-0.019,-0.420
-0.043,-0.019,0.485
0.001,-0.046,0.310
0.037,-0.037,0.085
-0.016,-0.019,0.152
0.090,0.007,-0.931
0.001,-0.019,0.229
0.064,-0.001,-0.773
0.019,-0.028,0.599
-0.034,0.025,0.204
-0.025,0.052,0.508
0.037,-0.037,-0.244
0.064,-0.028,-0.416
-0.061,0.052,0.523
0.064,0.007,-0.844
0.010,0.078,0.438
0.072,0.007,-0.853
-0.016,-0.010,0.748
-0.007,-0.019,0.405
0.028,0.052,0.264
0.081,0.025,-0.727
-0.061,0.025,0.589
-0.016,0.043,-0.317
0.037,-0.019,-0.326
0.010,-0.010,0.000
0.037,-0.028,-0.180
0.028,-0.046,0.083
0.055,-0.028,-0.243
0.064,0.025,-0.991
0.072,-0.046,-0.078
0.081,-0.001,-0.765
0.001,0.025,0.282
0.072,-0.046,-0.046
-0.061,0.043,-0.226
0.064,-0.019,-0.677
-0.114,0.069,-0.148
0.010,-0.019,0.397
0.081,0.016,-0.931
0.010,-0.010,0.425
0.046,-0.037,-0.254
-0.016,-0.010,0.555
-0.025,-0.028,0.624
0.019,-0.028,0.233
-0.096,0.016,-0.617
-0.007,0.034,0.092
0.001,-0.010,0.243
0.001,-0.010,-0.011
-0.123,0.043,-0.398
-0.016,0.025,-0.625
0.055,-0.010,-0.333
0.019,-0.010,0.081
-0.007,-0.019,0.572
-0.007,0.016,0.330
0.072,-0.019,-0.395
0.019,-0.028,-0.010
0.010,0.007,-0.333
-0.096,0.043,-0.473
0.037,-0.028,-0.133
0.046,0.007,-0.488
0.028,-0.028,0.073
-0.052,-0.001,0.556
0.037,-0.001,-0.499
-0.043,-0.028,0.724
0.028,-0.001,-0.169
-0.123,0.061,-0.313
0.001,-0.001,0.157
-0.078,0.016,0.082
0.037,-0.037,0.234
0.028,-0.019,0.155
0.010,-0.010,0.479
-0.043,-0.037,0.719
0.055,0.007,-0.771
