x,y,t
0.022,-0.018,-0.074
0.022,-0.026,-0.796
0.006,0.047,-0.044
0.006,-0.002,-0.072
0.046,0.031,-0.179
0.071,0.031,-0.537
-0.051,-0.034,0.322
-0.060,-0.051,0.429
-0.051,-0.059,0.505
0.071,0.055,-0.261
-0.019,-0.034,0.212
0.014,-0.018,0.020
-0.019,0.015,0.411
-0.051,-0.042,0.472
0.055,0.088,-0.507
0.055,0.047,-0.638
0.014,-0.010,0.020
-0.002,0.006,0.026
0.063,0.063,-0.370
-0.060,-0.002,0.436
-0.002,0.023,-0.051
-0.051,-0.067,0.507
-0.043,-0.042,0.316
-0.002,0.006,0.216
-0.019,-0.018,0.120
-0.060,-0.018,0.463
-0.011,-0.010,0.272
-0.002,0.015,-0.073
-0.002,0.006,-0.071
0.030,-0.002,-0.264
0.038,0.031,-0.343
-0.019,-0.002,0.038
-0.051,-0.010,0.352
0.022,0.023,-0.264
-0.043,-0.067,0.426
-0.043,-0.010,0.360
0.087,0.055,-0.802
-0.027,-0.051,0.308
-0.043,0.006,0.135
-0.084,-0.059,0.611
-0.002,-0.010,0.024
-0.051,0.006,0.340
0.030,0.015,-0.261
-0.051,-0.042,0.593
-0.068,-0.067,0.602
-0.002,0.006,0.216
0.071,0.039,-0.616
0.014,-0.002,-0.075
-0.027,-0.051,0.311
0.022,0.039,0.011
0.030,0.031,-0.355
-0.019,-0.018,0.481
-0.068,-0.059,0.422
0.030,0.055,-0.379
-0.043,-0.002,0.335
0.079,0.072,-0.757
-0.051,-0.042,0.426
0.006,-0.002,0.068
-0.051,-0.067,0.422
-0.019,-0.018,0.137
0.022,0.055,-0.617
-0.068,-0.010,0.343
-0.051,-0.018,0.522
0.079,0.031,-0.624
0.014,0.063,0.012
-0.060,-0.059,0.507
0.014,0.006,-0.071
0.030,0.031,-0.259
-0.019,-0.010,0.122
0.071,0.055,-0.261
0.063,0.072,-0.419
0.014,0.015,0.064
-0.076,-0.010,0.532
0.079,0.039,-0.714
0.022,0.047,-0.664
-0.002,-0.018,0.041
0.022,-0.026,0.028
-0.002,-0.002,0.217
0.055,0.023,-0.441
0.030,0.015,-0.087
-0.068,-0.059,0.428
0.030,0.015,0.033
-0.011,-0.018,0.224
-0.051,-0.075,0.504
-0.019,-0.026,0.294
-0.011,-0.034,0.224
-0.002,-0.018,0.115
-0.019,0.031,-0.129
-0.076,-0.026,0.537
0.014,-0.002,0.036
