x,y,t
-0.141,0.007,-0.564
-0.204,-0.029,-0.734
0.210,0.016,0.569
0.111,0.034,0.547
0.201,0.025,0.677
0.030,0.043,0.138
-0.213,-0.029,-0.643
-0.258,-0.038,-0.879
0.246,-0.002,0.723
0.003,0.016,-0.078
-0.231,-0.020,-0.858
0.273,-0.020,0.768
0.228,-0.002,0.610
-0.186,0.016,-0.641
0.066,0.016,0.242
-0.051,0.034,-0.322
0.093,0.052,0.192
0.237,-0.020,0.572
0.192,0.016,0.784
0.228,-0.011,0.650
0.075,0.025,0.101
-0.033,0.016,-0.179
0.030,0.016,-0.030
-0.159,0.025,-0.338
0.129,0.052,0.305
-0.114,0.016,-0.428
0.021,-0.011,-0.078
-0.159,-0.029,-0.395
-0.006,0.016,0.133
-0.330,-0.056,-0.809
0.093,0.034,0.431
-0.294,-0.029,-0.806
-0.312,-0.047,-0.775
-0.150,-0.002,-0.517
-0.141,0.007,-0.520
-0.096,-0.011,-0.435
0.201,-0.056,0.731
0.210,0.034,0.509
-0.213,0.016,-0.634
-0.195,-0.047,-0.710
-0.123,-0.065,-0.610
-0.231,-0.011,-0.822
-0.015,0.007,-0.030
-0.060,0.043,-0.022
0.246,-0.002,0.672
-0.177,-0.029,-0.673
-0.105,0.016,-0.430
0.129,-0.011,0.409
-0.267,-0.038,-0.776
-0.159,0.016,-0.292
0.264,-0.038,0.694
-0.060,0.007,-0.302
0.066,0.007,0.406
0.039,0.016,0.334
0.264,-0.020,0.672
0.030,0.034,0.275
0.255,0.016,0.874
-0.150,-0.002,-0.394
-0.078,-0.011,-0.185
0.183,-0.056,0.715
0.138,0.025,0.633
0.264,-0.020,0.758
0.255,0.016,0.658
-0.303,-0.056,-0.900
-0.051,0.025,-0.167
0.039,0.052,0.090
-0.249,-0.047,-0.891
-0.033,0.025,-0.228
-0.195,0.007,-0.421
-0.078,-0.002,-0.346
-0.069,0.016,-0.314
0.120,0.007,0.273
0.201,0.025,0.826
0.255,0.007,0.830
-0.015,0.043,0.102
-0.141,0.025,-0.309
-0.249,-0.038,-0.756
0.246,-0.020,0.663
0.138,-0.020,0.668
-0.177,0.007,-0.614
0.048,0.016,0.018
0.183,0.025,0.518
0.084,0.043,0.213
-0.069,0.034,-0.284
0.318,-0.011,0.862
-0.159,-0.029,-0.621
0.039,0.016,0.059
-0.204,-0.011,-0.753
0.102,-0.038,0.440
-0.195,-0.020,-0.721
-0.303,-0.038,-0.790
0.147,-0.029,0.462
0.075,0.025,0.423
0.300,-0.038,0.767
-0.132,-0.047,-0.620
-0.033,0.043,-0.037
-0.033,0.034,-0.172
-0.114,-0.020,-0.209
-0.267,-0.056,-0.790
-0.105,0.034,-0.077
0.246,0.016,0.750
-0.132,-0.038,-0.533
-0.231,-0.020,-0.778
-0.015,0.007,0.059
-0.006,0.025,0.079
0.183,0.034,0.786
-0.186,0.007,-0.643
-0.051,0.034,-0.285
-0.024,0.043,-0.152
0.048,0.007,0.186
0.201,0.016,0.669
0.255,0.025,0.674
0.093,0.025,0.290
0.039,0.025,0.011
-0.051,0.034,-0.132
-0.159,0.016,-0.623
-0.033,0.043,0.061
-0.231,-0.056,-0.841
-0.258,-0.011,-0.602
-0.051,0.043,-0.209
0.066,0.016,0.090
0.174,0.007,0.714
-0.276,-0.047,-0.896
0.039,0.034,0.016
0.039,0.025,0.188
0.201,-0.029,0.476
0.228,-0.020,0.570
0.228,-0.002,0.636
-0.240,-0.038,-0.691
0.246,0.007,0.642
-0.213,-0.002,-0.690
-0.159,0.034,-0.424
0.237,0.007,0.666
0.048,0.034,0.322
-0.015,0.025,0.004
-0.231,-0.011,-0.768
0.012,0.034,-0.029
