x,y,t
0.007,0.041,0.289
0.007,0.031,0.010
-0.042,0.031,0.286
-0.013,0.001,-0.098
-0.042,0.041,0.908
-0.042,0.021,0.602
-0.023,0.031,0.467
-0.013,0.031,0.194
0.007,-0.008,-0.656
-0.023,0.011,0.558
0.076,0.021,0.010
-0.013,-0.028,-0.521
0.076,0.031,0.429
-0.033,0.011,0.037
-0.023,0.001,-0.124
-0.033,0.041,0.778
0.046,-0.048,-0.687
0.046,-0.048,-0.657
-0.042,0.011,0.481
0.027,-0.058,-0.363
0.056,-0.048,-0.639
-0.052,0.021,0.766
-0.033,0.041,0.741
0.007,-0.028,-0.811
-0.003,-0.018,0.026
0.036,-0.068,-0.797
-0.033,0.041,0.594
-0.042,0.031,0.317
-0.023,-0.008,-0.097
-0.023,0.031,0.135
0.056,-0.058,-0.795
-0.033,0.031,0.940
-0.033,0.041,0.471
-0.042,0.011,0.481
0.027,0.011,-0.224
-0.023,0.001,-0.264
0.086,0.021,0.125
0.027,-0.038,-0.074
0.086,0.021,-0.018
-0.023,0.041,0.928
-0.013,0.021,0.037
-0.023,0.011,0.328
-0.013,0.011,0.129
0.076,0.031,-0.029
0.036,-0.038,-0.827
0.056,0.021,-0.023
-0.023,-0.028,-0.243
-0.023,0.041,0.271
-0.042,0.011,0.344
-0.023,0.001,-0.264
-0.003,0.021,0.182
-0.003,0.011,-0.114
-0.023,0.011,0.294
-0.023,0.041,0.622
0.046,-0.058,-0.696
0.066,0.011,-0.303
0.046,-0.038,-0.819
-0.003,0.001,-0.117
-0.023,0.021,0.759
-0.033,-0.008,0.328
0.046,-0.028,-0.541
-0.033,0.021,0.596
-0.033,0.011,0.151
0.076,0.021,0.101
-0.013,0.041,0.361
-0.023,0.051,0.273
0.036,-0.068,-0.963
-0.042,0.051,0.742
-0.023,0.001,0.179
0.017,0.031,0.166
0.027,-0.058,-0.363
-0.033,-0.008,-0.116
-0.033,0.041,0.581
-0.013,-0.008,-0.359
0.046,-0.068,-0.934
0.007,0.011,-0.251
0.046,-0.028,-0.227
0.007,0.001,-0.393
0.036,-0.058,-0.929
-0.033,0.001,-0.407
0.036,-0.058,-0.360
-0.003,0.051,0.984
0.036,-0.038,-0.537
-0.013,0.041,0.945
-0.003,0.011,-0.096
-0.023,-0.008,-0.115
-0.013,-0.008,-0.093
-0.033,0.001,0.489
-0.013,0.021,0.011
0.017,-0.008,-0.822
-0.023,0.061,0.915
-0.023,-0.008,-0.693
-0.033,-0.028,-0.100
-0.042,0.021,0.771
-0.023,0.041,0.255
-0.013,0.041,0.498
